source_image,gt_regime,pred_regime,D_i,P_i,S_i,E_i
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-100x.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS-200x-2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS-200x-2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
PS_PS2-200x2.png,MICROPLASTIC,,False,False,,False
