image_path,label,split,source_image,ann_id,magnification,bbox_w,bbox_h,px_size,um_per_px,size_nm,polymer_label
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11023.png,MICROPLASTIC,train,PSL 200X.png,11023,200,19,18,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3059.png,MICROPLASTIC,train,PS 500X2.png,3059,500,16,9,16,0.2,3200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12067.png,MICROPLASTIC,train,PSLFT 200X.png,12067,200,61,62,62,0.5,31000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12815.png,MICROPLASTIC,train,PSLFT 200X.png,12815,200,9,5,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9125.png,MICROPLASTIC,train,PSFT 2000X.png,9125,2000,54,21,54,0.05,2700.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5012.png,MICROPLASTIC,train,PS-200X.png,5012,200,7,4,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7858.png,MICROPLASTIC,train,PS2  2000X.png,7858,2000,41,12,41,0.05,2050.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7897.png,MICROPLASTIC,train,PS2  2000X.png,7897,2000,19,31,31,0.05,1550.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3417.png,MICROPLASTIC,train,PS 500X2.png,3417,500,30,19,30,0.2,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5197.png,MICROPLASTIC,train,PS-200X.png,5197,200,8,5,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11010.png,MICROPLASTIC,train,PSL 200X.png,11010,200,15,30,30,0.5,15000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12429.png,MICROPLASTIC,train,PSLFT 200X.png,12429,200,31,30,31,0.5,15500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2325.png,MICROPLASTIC,train,PS 500X.png,2325,500,15,10,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7541.png,MICROPLASTIC,train,PS-200x-4.png,7541,200,5,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9226.png,MICROPLASTIC,train,PSFT 200X.png,9226,200,21,22,22,0.5,11000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3309.png,MICROPLASTIC,train,PS 500X2.png,3309,500,30,28,30,0.2,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7837.png,MICROPLASTIC,train,PS2  2000X.png,7837,2000,28,22,28,0.05,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10752.png,MICROPLASTIC,train,PSL 200X.png,10752,200,10,19,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1941.png,MICROPLASTIC,train,PS 500X 2.png,1941,500,9,8,9,0.2,1800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5524.png,MICROPLASTIC,train,PS-200X.png,5524,200,6,3,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6200.png,MICROPLASTIC,train,PS-200X.png,6200,200,6,4,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3596.png,MICROPLASTIC,train,PS 500X2.png,3596,500,8,12,12,0.2,2400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10100.png,MICROPLASTIC,train,PSFT 200X.png,10100,200,12,10,12,0.5,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2683.png,MICROPLASTIC,train,PS 500X.png,2683,500,19,19,19,0.2,3800.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7953.png,NANOPLASTIC,train,PS2  2000X.png,7953,2000,18,11,18,0.05,900.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5687.png,MICROPLASTIC,train,PS-200X.png,5687,200,7,5,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7072.png,MICROPLASTIC,train,PS-200x-4.png,7072,200,8,6,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9161.png,MICROPLASTIC,train,PSFT 2000X.png,9161,2000,33,86,86,0.05,4300.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3258.png,MICROPLASTIC,train,PS 500X2.png,3258,500,16,11,16,0.2,3200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8062.png,NANOPLASTIC,train,PS2  2000X.png,8062,2000,17,14,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11122.png,MICROPLASTIC,train,PSL 200X.png,11122,200,15,23,23,0.5,11500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3533.png,MICROPLASTIC,train,PS 500X2.png,3533,500,51,52,52,0.2,10400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11180.png,MICROPLASTIC,train,PSL 5000X.png,11180,5000,63,45,63,0.02,1260.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2402.png,MICROPLASTIC,train,PS 500X.png,2402,500,23,29,29,0.2,5800.000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11259.png,NANOPLASTIC,train,PSL 5000X.png,11259,5000,40,31,40,0.02,800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2006.png,MICROPLASTIC,train,PS 500X 2.png,2006,500,9,7,9,0.2,1800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_78.png,NANOPLASTIC,train,PS 2000X.png,78,2000,16,19,19,0.05,950.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6668.png,MICROPLASTIC,train,PS-200X.png,6668,200,16,14,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12108.png,MICROPLASTIC,train,PSLFT 200X.png,12108,200,42,44,44,0.5,22000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6173.png,MICROPLASTIC,train,PS-200X.png,6173,200,5,6,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5939.png,MICROPLASTIC,train,PS-200X.png,5939,200,4,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9219.png,MICROPLASTIC,train,PSFT 200X.png,9219,200,35,53,53,0.5,26500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12383.png,MICROPLASTIC,train,PSLFT 200X.png,12383,200,18,21,21,0.5,10500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8703.png,MICROPLASTIC,train,PS2-200x-1.png,8703,200,5,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2364.png,MICROPLASTIC,train,PS 500X.png,2364,500,13,13,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11100.png,MICROPLASTIC,train,PSL 200X.png,11100,200,15,16,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7618.png,MICROPLASTIC,train,PS-200x-4.png,7618,200,10,17,17,0.5,8500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2259.png,MICROPLASTIC,train,PS 500X.png,2259,500,18,16,18,0.2,3600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1908.png,MICROPLASTIC,train,PS 500X 2.png,1908,500,13,6,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7702.png,MICROPLASTIC,train,PS2  2000X.png,7702,2000,57,37,57,0.05,2850.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10860.png,MICROPLASTIC,train,PSL 200X.png,10860,200,12,11,12,0.5,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7396.png,MICROPLASTIC,train,PS-200x-4.png,7396,200,12,10,12,0.5,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_447.png,NANOPLASTIC,train,PS 2000X.png,447,2000,17,14,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11502.png,MICROPLASTIC,val,PSLFT 2000X.png,11502,2000,53,37,53,0.05,2650.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11642.png,NANOPLASTIC,val,PSLFT 2000X.png,11642,2000,18,14,18,0.05,900.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11634.png,NANOPLASTIC,val,PSLFT 2000X.png,11634,2000,19,9,19,0.05,950.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8346.png,MICROPLASTIC,val,PS2-2000x-3.png,8346,2000,23,15,23,0.05,1150.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7022.png,MICROPLASTIC,val,PS-200x-3.png,7022,200,10,5,10,0.5,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11456.png,MICROPLASTIC,val,PSLFT 2000X.png,11456,2000,28,14,28,0.05,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11688.png,NANOPLASTIC,val,PSLFT 2000X.png,11688,2000,12,9,12,0.05,600.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11438.png,MICROPLASTIC,val,PSLFT 2000X.png,11438,2000,43,35,43,0.05,2150.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8370.png,MICROPLASTIC,val,PS2-2000x-3.png,8370,2000,20,19,20,0.05,1000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11590.png,MICROPLASTIC,val,PSLFT 2000X.png,11590,2000,25,25,25,0.05,1250.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11444.png,MICROPLASTIC,val,PSLFT 2000X.png,11444,2000,41,34,41,0.05,2050.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11646.png,NANOPLASTIC,val,PSLFT 2000X.png,11646,2000,12,17,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11424.png,MICROPLASTIC,val,PSLFT 2000X.png,11424,2000,39,21,39,0.05,1950.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11610.png,MICROPLASTIC,val,PSLFT 2000X.png,11610,2000,28,14,28,0.05,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11524.png,MICROPLASTIC,val,PSLFT 2000X.png,11524,2000,61,21,61,0.05,3050.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11662.png,MICROPLASTIC,val,PSLFT 2000X.png,11662,2000,25,15,25,0.05,1250.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8329.png,NANOPLASTIC,val,PS2-2000x-3.png,8329,2000,14,12,14,0.05,700.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6969.png,MICROPLASTIC,val,PS-200x-3.png,6969,200,61,53,61,0.5,30500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7016.png,MICROPLASTIC,val,PS-200x-3.png,7016,200,6,5,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8362.png,MICROPLASTIC,val,PS2-2000x-3.png,8362,2000,10,21,21,0.05,1050.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11577.png,NANOPLASTIC,val,PSLFT 2000X.png,11577,2000,16,11,16,0.05,800.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8390.png,NANOPLASTIC,val,PS2-2000x-3.png,8390,2000,18,12,18,0.05,900.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11740.png,MICROPLASTIC,val,PSLFT 2000X.png,11740,2000,161,151,161,0.05,8050.000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11693.png,NANOPLASTIC,val,PSLFT 2000X.png,11693,2000,16,18,18,0.05,900.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8371.png,MICROPLASTIC,val,PS2-2000x-3.png,8371,2000,13,24,24,0.05,1200.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11464.png,NANOPLASTIC,val,PSLFT 2000X.png,11464,2000,18,19,19,0.05,950.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6989.png,MICROPLASTIC,val,PS-200x-3.png,6989,200,12,18,18,0.5,9000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11746.png,MICROPLASTIC,val,PSLFT 2000X.png,11746,2000,66,53,66,0.05,3300.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11545.png,MICROPLASTIC,val,PSLFT 2000X.png,11545,2000,60,39,60,0.05,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7004.png,MICROPLASTIC,val,PS-200x-3.png,7004,200,9,10,10,0.5,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8312.png,NANOPLASTIC,val,PS2-2000x-3.png,8312,2000,9,8,9,0.05,450.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11463.png,MICROPLASTIC,val,PSLFT 2000X.png,11463,2000,37,18,37,0.05,1850.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6978.png,MICROPLASTIC,val,PS-200x-3.png,6978,200,6,9,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11535.png,MICROPLASTIC,val,PSLFT 2000X.png,11535,2000,42,22,42,0.05,2100.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11418.png,MICROPLASTIC,val,PSLFT 2000X.png,11418,2000,39,23,39,0.05,1950.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8401.png,NANOPLASTIC,val,PS2-2000x-3.png,8401,2000,10,9,10,0.05,500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11707.png,NANOPLASTIC,val,PSLFT 2000X.png,11707,2000,11,17,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11628.png,NANOPLASTIC,val,PSLFT 2000X.png,11628,2000,16,14,16,0.05,800.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11404.png,MICROPLASTIC,val,PSLFT 2000X.png,11404,2000,110,51,110,0.05,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11660.png,MICROPLASTIC,val,PSLFT 2000X.png,11660,2000,34,20,34,0.05,1700.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11475.png,MICROPLASTIC,val,PSLFT 2000X.png,11475,2000,68,34,68,0.05,3400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8313.png,NANOPLASTIC,val,PS2-2000x-3.png,8313,2000,10,10,10,0.05,500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7011.png,MICROPLASTIC,val,PS-200x-3.png,7011,200,7,9,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11537.png,MICROPLASTIC,val,PSLFT 2000X.png,11537,2000,42,54,54,0.05,2700.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11679.png,MICROPLASTIC,val,PSLFT 2000X.png,11679,2000,18,22,22,0.05,1100.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8376.png,MICROPLASTIC,val,PS2-2000x-3.png,8376,2000,28,20,28,0.05,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7001.png,MICROPLASTIC,val,PS-200x-3.png,7001,200,11,9,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6931.png,MICROPLASTIC,val,PS-200x-3.png,6931,200,48,54,54,0.5,27000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11565.png,MICROPLASTIC,val,PSLFT 2000X.png,11565,2000,24,18,24,0.05,1200.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6935.png,MICROPLASTIC,val,PS-200x-3.png,6935,200,271,82,271,0.5,135500.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11496.png,MICROPLASTIC,val,PSLFT 2000X.png,11496,2000,26,34,34,0.05,1700.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11525.png,MICROPLASTIC,val,PSLFT 2000X.png,11525,2000,38,33,38,0.05,1900.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11636.png,MICROPLASTIC,val,PSLFT 2000X.png,11636,2000,28,26,28,0.05,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8336.png,NANOPLASTIC,val,PS2-2000x-3.png,8336,2000,12,10,12,0.05,600.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11449.png,MICROPLASTIC,val,PSLFT 2000X.png,11449,2000,35,54,54,0.05,2700.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11468.png,NANOPLASTIC,val,PSLFT 2000X.png,11468,2000,19,14,19,0.05,950.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11663.png,MICROPLASTIC,val,PSLFT 2000X.png,11663,2000,29,31,31,0.05,1550.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6970.png,MICROPLASTIC,val,PS-200x-3.png,6970,200,22,13,22,0.5,11000.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11495.png,MICROPLASTIC,val,PSLFT 2000X.png,11495,2000,25,23,25,0.05,1250.0,PS
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11474.png,MICROPLASTIC,val,PSLFT 2000X.png,11474,2000,80,94,94,0.05,4700.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4041.png,MICROPLASTIC,test,PS-100x.png,4041,100,13,6,13,1.0,13000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4024.png,MICROPLASTIC,test,PS-100x.png,4024,100,5,4,5,1.0,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8733.png,MICROPLASTIC,test,PS2-200x2.png,8733,200,8,7,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4311.png,MICROPLASTIC,test,PS-100x.png,4311,100,36,21,36,1.0,36000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8784.png,MICROPLASTIC,test,PS2-200x2.png,8784,200,12,6,12,0.5,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_3922.png,MICROPLASTIC,test,PS-100x.png,3922,100,6,6,6,1.0,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4765.png,MICROPLASTIC,test,PS-100x.png,4765,100,11,11,11,1.0,11000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4814.png,MICROPLASTIC,test,PS-100x.png,4814,100,6,7,7,1.0,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4211.png,MICROPLASTIC,test,PS-100x.png,4211,100,9,7,9,1.0,9000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4291.png,MICROPLASTIC,test,PS-100x.png,4291,100,10,13,13,1.0,13000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4613.png,MICROPLASTIC,test,PS-100x.png,4613,100,9,9,9,1.0,9000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10187.png,NANOPLASTIC,test,PSL 10000X.png,10187,10000,44,45,45,0.01,450.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4711.png,MICROPLASTIC,test,PS-100x.png,4711,100,6,7,7,1.0,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4450.png,MICROPLASTIC,test,PS-100x.png,4450,100,7,8,8,1.0,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4264.png,MICROPLASTIC,test,PS-100x.png,4264,100,4,5,5,1.0,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4609.png,MICROPLASTIC,test,PS-100x.png,4609,100,12,12,12,1.0,12000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6817.png,MICROPLASTIC,test,PS-200x-2.png,6817,200,9,11,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10241.png,NANOPLASTIC,test,PSL 10000X.png,10241,10000,23,66,66,0.01,660.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4292.png,MICROPLASTIC,test,PS-100x.png,4292,100,8,7,8,1.0,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8736.png,MICROPLASTIC,test,PS2-200x2.png,8736,200,6,5,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10226.png,NANOPLASTIC,test,PSL 10000X.png,10226,10000,92,49,92,0.01,920.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10208.png,NANOPLASTIC,test,PSL 10000X.png,10208,10000,78,88,88,0.01,880.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4532.png,MICROPLASTIC,test,PS-100x.png,4532,100,9,10,10,1.0,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4244.png,MICROPLASTIC,test,PS-100x.png,4244,100,14,11,14,1.0,14000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4123.png,MICROPLASTIC,test,PS-100x.png,4123,100,10,6,10,1.0,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4389.png,MICROPLASTIC,test,PS-100x.png,4389,100,17,27,27,1.0,27000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4420.png,MICROPLASTIC,test,PS-100x.png,4420,100,16,9,16,1.0,16000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4083.png,MICROPLASTIC,test,PS-100x.png,4083,100,4,7,7,1.0,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_3932.png,MICROPLASTIC,test,PS-100x.png,3932,100,8,5,8,1.0,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4540.png,MICROPLASTIC,test,PS-100x.png,4540,100,56,53,56,1.0,56000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6853.png,MICROPLASTIC,test,PS-200x-2.png,6853,200,9,18,18,0.5,9000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8820.png,MICROPLASTIC,test,PS2-200x2.png,8820,200,4,7,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4671.png,MICROPLASTIC,test,PS-100x.png,4671,100,8,14,14,1.0,14000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4375.png,MICROPLASTIC,test,PS-100x.png,4375,100,6,7,7,1.0,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4640.png,MICROPLASTIC,test,PS-100x.png,4640,100,5,5,5,1.0,5000.0,PS
